asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B0FNCVQ4GM,"TECKKIN Cartucho de Tinta Compatível para HP 662 662XL Compatível para HP Deskjet 1015 1515 2515 2516 2545 2546 2645 3515 4645 impressora (1 Preto, 1 Colorido)",https://www.amazon.com.br/TECKKIN-Compat%C3%ADvel-para-662-662XL/dp/B0FNCVQ4GM/ref=sr_1_8?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-8&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,210.0,4.2,,RUA Oriente's shop,2025-09-28 03:54:30,RUA Oriente's shop,210.0,"Conteúdo: 2 pacotes de substitutos remanufaturados TECKKIN cartucho de tinta preta de alto rendimento para HP 662 662XL e pacote combinado de cores (1 preto, 1 tricolor)
Alto rendimento de páginas: até 712 páginas por cartucho TECKKIN para HP 662 662XL preto, até 429 páginas por cartucho para HP 662 XL colorido
Compatibilidade da impressora: TECKKIN cartuchos de impressora para HP 662 662XL compatível com HP DeskJet Ink Advantage 1015 1515 1516 2515 2516 2545 2546 2645 2646 3515 3516 3545 3546 4645
Com os chips mais recentes: esse cartucho de tinta para HP 662 662XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão.
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis para 662 662XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona a você uma experiência diferente.",{},Em estoque,Cor:,ORIGINAL,0.46,"[0.2, 0.46, 0.34]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DT27FMDS,"Kit Cartucho de Tinta 662 Preto e Colorido para Impressora, Conjunto de 2, combo, H P, DeskJet Ink Advantage, black, color, tricolor, original, 1015, 2645, 1515, 2515, 3515, 2545, Mutifucional, novo.",https://www.amazon.com.br/Cartucho-Colorido-Impressora-Advantage-Mutifucional/dp/B0DT27FMDS/ref=sr_1_9?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-9&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,159.0,4.4,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:54:30,ESCTONER PRODUTOS DE INFORMATICA,159.0,"Conjunto de 2 cartuchos de tinta 662 preto e colorido para impressoras HP DeskJet Ink Advantage
Cores disponíveis: preto, cia, magenta e amarelo para impressões variadas
Compatível com modelos HP DeskJet 115, 2645, 1515, 2515, 3515, 2545 e Multifuncional",{},Somente 4 em estoque.,,ORIGINAL,0.54,"[0.27, 0.54, 0.19]",1,BAIXO,2025-09-28T03:59:25.362914
B076B97BHC,Cartucho HP Deskjet 662 XL Preto - CZ105A,https://www.amazon.com.br/Cartucho-HP-Deskjet-662-Preto/dp/B076B97BHC/ref=sr_1_10?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-10&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,139.0,4.4,,GIGAJET INF,2025-09-28 03:54:30,GIGAJET INF,139.0,"Recomendado para impressoras da marca HP
Para recarga de tinta da seu dispositivo
Cor: preto",{},Somente 9 em estoque.,"+R$ 28,50 de envio",COMPATIVEL,0.47,"[0.47, 0.31, 0.22]",2,MÉDIO,2025-09-28T03:59:25.362914
B084MHKNCJ,Kit Cartucho - HP 662 Preto (2 Un.) + Cartucho HP 662 Colorido (1 Un.) Original,https://www.amazon.com.br/Cartucho-HP-Preto-Colorido-Original/dp/B084MHKNCJ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-11&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.6,,GIGAJET INF,2025-09-28 03:54:30,GIGAJET INF,189.0,Resistente ao desbotamento,{},Em estoque,"+R$ 30,79 de envio",ORIGINAL,0.44,"[0.4, 0.44, 0.16]",1,BAIXO,2025-09-28T03:59:25.362914
B002TQ1H9G,Kit Cartucho Hp 662xl Black 662xl Color Alto Rendimento Original,https://www.amazon.com.br/Cartucho-662xl-Black-Rendimento-Original/dp/B002TQ1H9G/ref=sr_1_12?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-12&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,299.0,4.5,,GIGAJET INF,2025-09-28 03:54:30,GIGAJET INF,299.0,"Recomendado para impressoras da marca HP
Para recarga de tinta da seu dispositivo
Componente de impressora jato de tinta",{},Somente 8 em estoque.,"+R$ 30,10 de envio",ORIGINAL,0.47,"[0.4, 0.47, 0.13]",2,MÉDIO,2025-09-28T03:59:25.362914
B07T917KCW,Kit 2 Cartuchos 662 HP + 1 Cartucho HP 662 Color,https://www.amazon.com.br/Kit-Cartuchos-662-Cartucho-Color/dp/B07T917KCW/ref=sr_1_13?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-13&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.5,,GIGAJET INF,2025-09-28 03:54:30,GIGAJET INF,189.0,Computadores e Informática,{},Em estoque,"+R$ 29,26 de envio",COMPATIVEL,0.54,"[0.54, 0.28, 0.18]",2,MÉDIO,2025-09-28T03:59:25.362914
B0FLW325V7,"Cartucho de Tinta H P 662 Colorido Original (CZ104AD) - Para H P DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-662-Colorido-Original-CZ104AD/dp/B0FLW325V7/ref=sr_1_14?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-14,74.0,,,Amazon.com.br,2025-09-28 03:54:30,Amazon.com.br,74.0,"[COMPATIBILIDADE] Impressora HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646
[RENDIMENTO] Até 100 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},,Marca,ORIGINAL,0.58,"[0.3, 0.58, 0.12]",1,BAIXO,2025-09-28T03:59:25.362914
B0DV9RSSWR,"Combo Kit 2 unid. Cartucho de Tinta 662 Preto para Impressora, Conjunto de 2, combo, H P, DeskJet Ink Advantage, black, original, 1015, 2645, 1515, 2515, 3515, 2545, Mutifucional, novo.",https://www.amazon.com.br/Cartucho-662-Impressora-Advantage-Mutifucional/dp/B0DV9RSSWR/ref=sr_1_15?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-15&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,159.0,5.0,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:54:30,ESCTONER PRODUTOS DE INFORMATICA,159.0,"Cartucho de tinta preto 662 com 40% mais rendimento em média.
Cartucho de tinta colorido 662 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.
Multifuncional HP Deskjet Ink Advantage 2516, Impressora HP Deskjet Ink Advantage 3516 e-All-in-One, Impressora Multifuncional HP Deskjet Ink Advantage 3546, Impressora Multifuncional HP Deskjet Ink Advantage 2546, Impressora Multifuncional HP Deskjet Ink Advantage 1516, Impressora e-All-in-One HP Deskjet Ink Advantage 4646, Multifuncional HP Deskjet Ink Advantage 2646",{},Somente 3 em estoque.,,ORIGINAL,0.65,"[0.24, 0.65, 0.11]",1,BAIXO,2025-09-28T03:59:25.362914
B0FLW56P4K,"Cartucho de Tinta H P 662 Colorido Original (CZ104AD) - Para H P DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-662-Colorido-Original-CZ104AD/dp/B0FLW56P4K/ref=sr_1_16?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-16,74.0,,,Amazon.com.br,2025-09-28 03:54:30,Amazon.com.br,74.0,"[COMPATIBILIDADE] Impressora HP DeskJet 2516, 3516, 3546, 2546, 1516, 4646, 2646
[RENDIMENTO] Até 100 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},,Marca,ORIGINAL,0.58,"[0.3, 0.58, 0.12]",1,BAIXO,2025-09-28T03:59:25.362914
B09CQCSWQ8,Cartucho Compatível Hp 662 Xl Preto 11 Ml Microjet,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-Preto-Para-Impressora/dp/B09CQCSWQ8/ref=sr_1_17?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-17&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,101.0,5.0,,REAL TONER,2025-09-28 03:54:30,REAL TONER,101.0,Computadores e Informática,{},Em estoque,"+R$ 13,00 de envio",COMPATIVEL,0.43,"[0.43, 0.28, 0.29]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DLPCDL1Q,"Kit Cartucho 662 Preto E Colorido + Folha A4 500unid, Kit escritório, econômico, folhas, Resmas, papel de qualidade.",https://www.amazon.com.br/Cartucho-Colorido-escrit%C3%B3rio-econ%C3%B4mico-qualidade/dp/B0DLPCDL1Q/ref=sr_1_18?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-18&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,,,ESCTONER PRODUTOS DE INFORMATICA,2025-09-28 03:54:30,ESCTONER PRODUTOS DE INFORMATICA,189.0,Papelaria e Escritório,{},Somente 4 em estoque.,Marca,COMPATIVEL,0.59,"[0.59, 0.24, 0.17]",2,MÉDIO,2025-09-28T03:59:25.362914
B0FQCHNJ6K,"WISETA Cartucho de Tinta Compatível para HP 662 662XL Compatível com DeskJet Ink Advantage 1015 1515 2515 2516 2545 2546 2645 3515 4645 (1 Preto, 1 Colorido)",https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-662XL-Advantage/dp/B0FQCHNJ6K/ref=sr_1_19?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-19&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,215.0,4.4,,RUA Oriente's shop,2025-09-28 03:54:31,RUA Oriente's shop,215.0,"Paquete Incluído: 2 paquetes tinta remanificada para HP tinta 662 XL Paquete Combo Negro e Cor (1 preto, 1 cor)
Alto rendimento de páginas: 650 páginas por cartucho de tinta preto WISETA compatível para HP 662XL e 560 páginas por cartucho de tinta colorida com 5% de cobertura
Impresoras compatíveis: compatível para HP 662 662XL cartucho de tinta preta e cor compatível para HP Deskjet Ink Advantage 1015, 1515, 1516, 2545, 2546, 2645, 2646, 2515, 2516, 3515, 3516, 3545, 3546, 4645 impressoras
Chips mais recentes: o pacote combinado de cartuchos de tinta WISETA para hp 662XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações.
Todos los cartuchos de tinta para 662 662XL de WISETA se rellenan con tintas de primera calidad, utilizando técnicas de producción avanzadas y un riguroso proceso de inspección de calidad para garantizar una alta calidad de impresión con cada cartucho para 662XL. Así obtendrá textos nítidos e imágenes brillantes y vivas",{},Em estoque,Cor:,ORIGINAL,0.47,"[0.23, 0.47, 0.3]",2,MÉDIO,2025-09-28T03:59:25.362914
B0FCQDF1CB,Cartucho 662XL Preto 11ml Compatível HP 100% NOVO – Printech by Microjet (Preto),https://www.amazon.com.br/Cartucho-662XL-Preto-11ml-Compat%C3%ADvel/dp/B0FCQDF1CB/ref=sr_1_20?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-20&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d,104.0,,,Cartuchos Online,2025-09-28 03:54:31,Cartuchos Online,104.0,"📦 Rendimento: Preto 11ml | Colorido 10ml – Ideal para uso frequente com excelente custo-benefício
🛡️ Produto novo, lacrado, garantia de 1 ano, mesmo modelo exibido nas fotos
✅ Certificações internacionais: ISO 9001 | ISO 14001 | CE | TÜV Rheinland | SMC | GMC
⚠ Atenção: Para receber o PAR é necessário comprar 1 preto + 1 colorido",{},Em estoque,Cor:,COMPATIVEL,0.43,"[0.43, 0.35, 0.22]",2,MÉDIO,2025-09-28T03:59:25.362914
B0DPHLYYLQ,Valuetoner Cartuchos de Tinta para HP 662 662XL 662 XL Cartucho Compatível com HP DeskJet Ink Advantage 1015 1515 2515 2516 2545 2546 2645 3515 4645 (1 Preto 1 Colorido),,169.0,4.3,,,2025-09-28 03:54:31,,,,,,,ORIGINAL,0.37,"[0.35, 0.37, 0.28]",1,BAIXO,2025-09-28T03:59:25.362914
B0CC3XCH9J,4x Tintas Recarga Cartucho Compatível 60xl 664 662 Valejet,,84.0,,,,2025-09-28 03:54:31,,,,,,,COMPATIVEL,0.44,"[0.44, 0.29, 0.27]",2,MÉDIO,2025-09-28T03:59:25.362914
B0CC3ZTXW5,4x Tintas 500ml Recarga Cartucho Compatível 60xl 664 662,,84.0,,,,2025-09-28 03:54:31,,,,,,,COMPATIVEL,0.44,"[0.44, 0.29, 0.27]",2,MÉDIO,2025-09-28T03:59:25.362914
B0CC4225B6,Tinta Recarga Preta 500ml Compatível 662 664 122 60 74,,27.0,4.8,,,2025-09-28 03:54:31,,,,,,,COMPATIVEL,0.48,"[0.48, 0.23, 0.29]",4,ALTO,2025-09-28T03:59:25.362914
B0CC4225B6,Tinta Recarga Preta 500ml Compatível 662 664 122 60 74,https://www.amazon.com.br/Tinta-Recarga-Preta-500ml-Compat%C3%ADvel/dp/B0CC4225B6/ref=sr_1_25?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-25,27.0,4.8,,VALE JET,2025-09-28 03:54:31,VALE JET,27.0,Tinta de Impressora,{},Em estoque,,COMPATIVEL,0.48,"[0.48, 0.23, 0.29]",4,ALTO,2025-09-28T03:59:25.362914
B0FCMPMXMC,GPC Image Cartucho de tinta compatível para HP 662 662XL Compatível com HP DeskJet Ink Advantage 1015 1515 2545 2645 2515 3515 3545 3546 Impressora (1 Preto 1 Colorido),https://www.amazon.com.br/GPC-Image-compat%C3%ADvel-para-662/dp/B0FCMPMXMC/ref=sr_1_26?dib=eyJ2IjoiMSJ9.NVaEMbk_PUKrfrCsLb_VW034wlqot6SIqydERhWVz6TXsAv5YRY7N55weyxlGCkh9MRPBgG1noKmgS09ZFTehiaEEsSVRxCXcYTAj5tOrDDTV9jxo1Uo15P1dGTzQSDdQxegES9pbuuqMyy_Vk9qq4RocOtgETnt6FnVZCxb6wVor9OkDNyK0RSK3ujTOtM9TMTkhb8tuLlxroMVu8JmSrLwECbzDkBhOBWdnM7V4tZ-XeGH7lrHHLaUKWRV-J3jpTE9oUFwo4OX_wO3U7xJeUqnf7xpCxrJyAIyuMVc60g.EZ3VZCrpDdWYvWHZ8wa7aJshX_WGZu2YHdOVr6C-C7c&dib_tag=se&keywords=cartucho+HP+662&qid=1759042465&sr=8-26&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,199.0,4.4,,SEIYA-ANAPAULA,2025-09-28 03:54:31,SEIYA-ANAPAULA,199.0,"Rendimento estimado: 700 páginas por cartucho preto compatível com 662XL e 450 páginas por cartucho de tinta colorida compatível com 662XL (carta/A4, com cobertura de 5%)
Conteúdo da embalagem: 2 pacotes remanufaturados de cartuchos de tinta reposição para 662 662XL (1 preto e 1 tricolor)
Compatibilidade com impressoras: GPC Image cartucho de tinta para HP 662 662XL compatíveis com HP DeskJet ink Advantage 1015/1515/1516/2545/2546/2645/2646/2515/2516/3515/3516/3545/3546/4645 impressora
Com os chips mais recentes: este cartucho GPC Image compatível com HP 662 662XL está equipado com os chips mais recentes atualizados para garantir a perfeita compatibilidade com as impressoras e uma excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis com 662 662XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona uma experiência diferente",{},Em estoque,Cor:,ORIGINAL,0.45,"[0.25, 0.45, 0.3]",1,BAIXO,2025-09-28T03:59:25.362914
